品规ID,档位,订足面,订足率,订单满足率,订购率,上期策略,总户数,订购量,需求量,投放量,品规名
6901028062329,二十四档,0.902173913,0.54673913,0.92293578,0.304635762,5,604,503,545,920,南京(十二钗烤烟)
6901028062329,二十三档,0.920903955,0.594632768,0.935555556,0.265765766,4,666,421,450,708,南京(十二钗烤烟)
6901028062329,二十二档,0.905555556,0.580555556,0.887473461,0.237467018,4,758,418,471,720,南京(十二钗烤烟)
6901028062329,二十一档,0.918367347,0.56505102,0.915289256,0.254215305,4,771,443,484,784,南京(十二钗烤烟)
6901028062329,二十档,0.908675799,0.498858447,0.925847458,0.193292145,4,1133,437,472,876,南京(十二钗烤烟)
6901028062329,十九档,0.955,0.663333333,0.921296296,0.184842884,3,1082,398,432,600,南京(十二钗烤烟)
6901028062329,十八档,0.951690821,0.650563607,0.916099773,0.156108597,3,1326,404,441,621,南京(十二钗烤烟)
6901028062329,三十档,0.832653061,0.668877551,0.902892562,0.496957404,8,493,1311,1452,1960,南京(十二钗烤烟)
6901028062329,二十九档,0.890909091,0.645194805,0.885877318,0.416666667,7,660,1242,1402,1925,南京(十二钗烤烟)
6901028062329,二十八档,0.938596491,0.606725146,0.938914027,0.349693252,6,326,415,442,684,南京(十二钗烤烟)
6901028062329,十五档,0.944444444,0.510288066,0.915129151,0.08424337,3,1923,248,271,486,南京(十二钗烤烟)
6901028062329,三档,0.909090909,0.840909091,0.902439024,0.029372497,2,749,37,41,44,南京(十二钗烤烟)
6901028062329,十三档,0.926229508,0.508196721,0.898550725,0.06407563,3,1904,186,207,366,南京(十二钗烤烟)
6901028062329,十二档,0.93220339,0.762711864,0.927835052,0.040190736,2,1468,90,97,118,南京(十二钗烤烟)
6901028062329,十一档,0.901234568,0.771604938,0.862068966,0.050847458,2,1593,125,145,162,南京(十二钗烤烟)
6901028062329,十档,0.894736842,0.736842105,0.875,0.045184304,2,841,56,64,76,南京(十二钗烤烟)
6901028062329,九档,0.964285714,0.696428571,0.951219512,0.032183908,2,870,39,41,56,南京(十二钗烤烟)
6901028062329,八档,0.878787879,0.803030303,0.828125,0.034554974,2,955,53,64,66,南京(十二钗烤烟)
6901028062329,七档,0.866666667,0.733333333,0.916666667,0.029585799,2,1014,44,48,60,南京(十二钗烤烟)
6901028062329,四档,0.913043478,0.891304348,0.911111111,0.027644231,2,832,41,45,46,南京(十二钗烤烟)
6901028062329,十六档,0.928571429,0.584656085,0.942430704,0.129164531,3,1951,442,469,756,南京(十二钗烤烟)
6901028062329,二档,0.944444444,0.888888889,0.941176471,0.028753994,2,626,32,34,36,南京(十二钗烤烟)
6901028062329,十七档,0.951690821,0.610305958,0.945137157,0.127228027,3,1627,379,401,621,南京(十二钗烤烟)
6901028062329,一档,0.826086957,0.782608696,0.9,0.009033778,2,2546,36,40,46,南京(十二钗烤烟)
6901028062350,二十五档,0.947368421,0.563157895,0.972727273,0.487179487,5,78,107,110,190,南京(十二钗薄荷)
6901028062350,二十四档,0.93115942,0.589855072,0.947613504,0.456953642,5,604,814,859,1380,南京(十二钗薄荷)
6901028062350,二十三档,0.914965986,0.666666667,0.930011862,0.441441441,4,666,784,843,1176,南京(十二钗薄荷)
6901028062350,三十档,0.869047619,0.709183673,0.903901734,0.511156187,7,493,1251,1384,1764,南京(十二钗薄荷)
6901028062350,十八档,0.928366762,0.459885387,0.905500705,0.263197587,4,1326,642,709,1396,南京(十二钗薄荷)
6901028062350,二十八档,0.860759494,0.640295359,0.818059299,0.484662577,6,326,607,742,948,南京(十二钗薄荷)
6901028062350,二十七档,0.877906977,0.582364341,0.854907539,0.5,6,344,601,703,1032,南京(十二钗薄荷)
6901028062350,二十六档,0.880368098,0.595092025,0.906542056,0.486567164,5,670,970,1070,1630,南京(十二钗薄荷)
6901028062350,二十九档,0.890675241,0.628847037,0.895942408,0.471212121,7,660,1369,1528,2177,南京(十二钗薄荷)
6901028062350,十档,0.925,0.675,0.9,0.047562426,2,841,54,60,80,南京(十二钗薄荷)
6901028062350,九档,0.952380952,0.75,0.940298507,0.048275862,2,870,63,67,84,南京(十二钗薄荷)
6901028062350,二十二档,0.907534247,0.648972603,0.933497537,0.385224274,4,758,758,812,1168,南京(十二钗薄荷)
6901028062350,十一档,0.913043478,0.726086957,0.893048128,0.072190835,2,1593,167,187,230,南京(十二钗薄荷)
6901028062350,二十档,0.932816537,0.531007752,0.941580756,0.34157105,4,1133,822,873,1548,南京(十二钗薄荷)
6901028062350,十九档,0.93883792,0.525993884,0.912466844,0.302218115,4,1082,688,754,1308,南京(十二钗薄荷)
6901028062350,十七档,0.942934783,0.623188406,0.917333333,0.226183159,3,1627,688,750,1104,南京(十二钗薄荷)
6901028062350,十六档,0.932960894,0.568901304,0.925757576,0.183495643,3,1951,611,660,1074,南京(十二钗薄荷)
6901028062350,十五档,0.93814433,0.520045819,0.902584493,0.151326053,3,1923,454,503,873,南京(十二钗薄荷)
6901028062350,十四档,0.928057554,0.498800959,0.928571429,0.129785247,3,1071,208,224,417,南京(十二钗薄荷)
6901028062350,十三档,0.932989691,0.503436426,0.898773006,0.101890756,3,1904,293,326,582,南京(十二钗薄荷)
6901028062350,十二档,0.926829268,0.768292683,0.891509434,0.083787466,2,1468,189,212,246,南京(十二钗薄荷)
6901028062350,二十一档,0.93442623,0.590163934,0.886699507,0.395590143,4,771,720,812,1220,南京(十二钗薄荷)
6901028062350,四档,0.888888889,0.722222222,0.838709677,0.021634615,2,832,26,31,36,南京(十二钗薄荷)
6901028062350,三档,0.8,0.675,0.75,0.02670227,2,749,27,36,40,南京(十二钗薄荷)
6901028062350,二档,0.933333333,0.666666667,0.952380952,0.023961661,2,626,20,21,30,南京(十二钗薄荷)
6901028062350,一档,1,0.714285714,1,0.008248233,2,2546,30,30,42,南京(十二钗薄荷)
6901028062350,八档,0.947368421,0.671052632,0.894736842,0.039790576,2,955,51,57,76,南京(十二钗薄荷)
6901028062350,七档,0.90625,0.578125,0.925,0.031558185,2,1014,37,40,64,南京(十二钗薄荷)
6901028062350,六档,0.96,0.7,0.972222222,0.027056277,2,924,35,36,50,南京(十二钗薄荷)
6901028062350,五档,0.875,0.6875,0.862745098,0.035714286,2,896,44,51,64,南京(十二钗薄荷)
6901028110709,八档,0,0.5,0.166666667,0.002094241,1,955,1,6,2,利群(西湖恋)
6901028110709,十六档,0.933333333,0.5,0.9375,0.007688365,2,1951,15,16,30,利群(西湖恋)
6901028110709,九档,NA,NA,NA,NA,NA,NA,NA,NA,NA,利群(西湖恋)
6901028110709,十八档,0.826086957,0.47826087,0.75862069,0.0173454,2,1326,22,29,46,利群(西湖恋)
6901028110709,十七档,0.6,0.4,0.666666667,0.009219422,2,1627,12,18,30,利群(西湖恋)
6901028110709,二十七档,0.8125,0.541666667,0.577777778,0.046511628,3,344,26,45,48,利群(西湖恋)
